id,movie_title,duration,genres,title_year,imdb_score
554,Immortals ,110,Action,2011,6.1
555,Hostage ,113,Action,2005,6.6
556,Titan A.E. ,94,Action,2000,6.6
557,Hollywood Homicide ,116,Action,2003,5.3
558,Soldier ,99,Action,1998,6
559,Carriers ,84,Drama,2009,6
560,Monkeybone ,93,Animation,2001,4.7
561,Flight of the Phoenix ,113,Action,2004,6.1
562,Unbreakable ,106,Drama,2000,7.2
563,Minions ,91,Action,2015,6.4
564,Sucker Punch ,128,Action,2011,6.1
565,Snake Eyes ,98,Crime,1998,5.9
566,Sphere ,134,Drama,1998,6
567,The Angry Birds Movie ,97,Action,2016,6.3
568,Fool's Gold ,112,Action,2008,5.6
569,Funny People ,153,Comedy,2009,6.4
570,The Kingdom ,110,Action,2007,7.1
571,Talladega Nights: The Ballad of Ricky Bobby ,122,Action,2006,6.6
572,Dr. Dolittle 2 ,87,Comedy,2001,4.6
573,Braveheart ,178,Biography,1995,8.4
574,Jarhead ,125,Action,2005,7.1
575,The Simpsons Movie ,87,Adventure,2007,7.4
576,The Majestic ,152,Drama,2001,6.9
577,Driven ,116,Action,2001,4.5
578,Two Brothers ,109,Adventure,2004,7.1
579,The Village ,108,Drama,2004,6.5
580,Doctor Dolittle ,85,Comedy,1998,5.3
581,Signs ,106,Drama,2002,6.7
582,Shrek 2 ,93,Adventure,2004,7.2
583,Cars ,117,Adventure,2006,7.2
584,Runaway Bride ,116,Comedy,1999,5.5
585,xXx ,132,Action,2002,5.8
586,The SpongeBob Movie: Sponge Out of Water ,92,Adventure,2015,6
587,Ransom ,139,Crime,1996,6.6
588,Inglourious Basterds ,153,Adventure,2009,8.3
589,Hook ,142,Adventure,1991,6.7
590,Hercules ,101,Action,2014,6
591,Die Hard 2 ,124,Action,1990,7.1
592,S.W.A.T. ,117,Action,2003,6
593,Sleepy Hollow             ,45,Adventure,,7.5
594,Vanilla Sky ,141,Fantasy,2001,6.9
595,Lady in the Water ,110,Drama,2006,5.6
596,AVP: Alien vs. Predator ,109,Action,2004,5.6
597,Alvin and the Chipmunks: The Squeakquel ,88,Animation,2009,4.5
598,We Were Soldiers ,124,Action,2002,7.1
599,Olympus Has Fallen ,119,Action,2013,6.5
600,Star Trek: Insurrection ,103,Action,1998,6.4
601,Battle Los Angeles ,116,Action,2011,5.8
602,Big Fish ,125,Adventure,2003,8
603,Wolf ,125,Drama,1994,6.2
604,War Horse ,146,Drama,2011,7.2
605,The Monuments Men ,118,Drama,2014,6.1
606,The Abyss ,171,Adventure,1989,7.6
607,Wall Street: Money Never Sleeps ,136,Drama,2010,6.3
608,Dracula Untold ,92,Action,2014,6.3
609,The Siege ,116,Action,1998,6.3
610,Stardust ,127,Adventure,2007,7.7
611,Seven Years in Tibet ,136,Adventure,1997,7
612,The Dilemma ,111,Comedy,2011,5.3
613,Bad Company ,116,Action,2002,5.6
614,Doom ,113,Action,2005,5.2
615,I Spy ,97,Action,2002,5.4
616,Underworld: Awakening ,88,Action,2012,6.4
617,Rock of Ages ,136,Comedy,2012,5.9
618,Hart's War ,125,Drama,2002,6.3
619,Killer Elite ,116,Action,2011,6.5
620,Rollerball ,98,Action,2002,3
621,Ballistic: Ecks vs. Sever ,91,Action,2002,3.6
622,Hard Rain ,97,Action,1998,5.8
623,Osmosis Jones ,95,Action,2001,6.2
624,Legends of Oz: Dorothy's Return ,88,Adventure,2013,5.6
625,Blackhat ,133,Action,2015,5.4
626,Sky Captain and the World of Tomorrow ,106,Action,2004,6.1
627,Basic Instinct 2 ,116,Crime,2006,4.2
628,Escape Plan ,115,Action,2013,6.7
629,The Legend of Hercules ,99,Action,2014,4.2
630,The Sum of All Fears ,124,Action,2002,6.4
631,The Twilight Saga: Eclipse ,124,Adventure,2010,4.9
632,The Score ,124,Crime,2001,6.8
633,Despicable Me ,87,Animation,2010,7.7
634,Money Train ,105,Action,1995,5.6
635,Ted 2 ,125,Comedy,2015,6.4
636,Agora ,141,Adventure,2009,7.2
637,Mystery Men ,121,Action,1999,6
638,Hall Pass ,111,Comedy,2011,5.9
639,The Insider ,157,Biography,1999,7.9
640,The Finest Hours ,117,Action,2016,6.8
641,Body of Lies ,128,Action,2008,7.1
642,Dinner for Schmucks ,114,Comedy,2010,5.9
643,Abraham Lincoln: Vampire Hunter ,105,Action,2012,5.9
644,Entrapment ,113,Action,1999,6.2
645,Last Man Standing             ,30,Comedy,,7.4
646,The X Files ,121,Drama,1998,7
647,The Last Legion ,102,Action,2007,5.4
648,Saving Private Ryan ,169,Action,1998,8.6
649,Need for Speed ,132,Action,2014,6.5
650,What Women Want ,127,Comedy,2000,6.4
651,Ice Age ,103,Adventure,2002,7.6
652,Dreamcatcher ,136,Drama,2003,5.5
653,Lincoln ,150,Biography,2012,7.4
654,The Matrix ,136,Action,1999,8.7
655,Apollo 13 ,140,Adventure,1995,7.6
656,Total Recall ,113,Action,1990,7.5
657,The Santa Clause 2 ,104,Comedy,2002,5.5
658,Les Misérables ,158,Drama,2012,7.6
659,You've Got Mail ,119,Comedy,1998,6.5
660,Step Brothers ,106,Comedy,2008,6.9
661,The Mask of Zorro ,136,Action,1998,6.7
662,Due Date ,95,Comedy,2010,6.6
663,Unbroken ,137,Biography,2014,7.2
664,Space Cowboys ,130,Action,2000,6.4
665,Cliffhanger ,124,Action,1993,6.4
666,Broken Arrow ,108,Action,1996,6
667,The Kid ,104,Comedy,2000,6.1
668,World Trade Center ,129,Drama,2006,6
669,Mona Lisa Smile ,117,Drama,2003,6.4
670,The Dictator ,99,Comedy,2012,6.4
671,Eyes Wide Shut ,159,Drama,1999,7.3
672,Annie ,118,Comedy,2014,5.2
673,Focus ,105,Comedy,2015,6.6
674,This Means War ,103,Action,2012,6.3
675,Blade: Trinity ,122,Action,2004,5.9
676,Red Dawn ,114,Action,1984,6.4
677,Primary Colors ,143,Comedy,1998,6.7
678,Resident Evil: Retribution ,96,Action,2012,5.4
679,Death Race ,111,Action,2008,6.4
680,The Long Kiss Goodnight ,121,Action,1996,6.7
681,Proof of Life ,135,Action,2000,6.2
682,Zathura: A Space Adventure ,101,Action,2005,6.1
683,Fight Club ,151,Drama,1999,8.8
684,We Are Marshall ,131,Drama,2006,7.1
685,The Missing             ,60,Crime,,8.1
686,Hudson Hawk ,100,Action,1991,5.7
687,Lucky Numbers ,105,Comedy,2000,5
688,"I, Frankenstein ",92,Action,2014,5.1
689,Oliver Twist ,130,Crime,2005,6.9
690,Elektra ,100,Action,2005,4.8
691,Sin City: A Dame to Kill For ,102,Action,2014,6.5
692,Random Hearts ,133,Drama,1999,5.1
693,Everest ,121,Adventure,2015,7.1
694,Perfume: The Story of a Murderer ,147,Crime,2006,7.5
695,Austin Powers in Goldmember ,94,Action,2002,6.2
696,Astro Boy ,94,Action,2009,6.3
697,Jurassic Park ,127,Adventure,1993,8.1
698,Wyatt Earp ,212,Adventure,1994,6.6
699,Clear and Present Danger ,141,Action,1994,6.9
700,Dragon Blade ,103,Action,2015,6.1
701,Littleman ,98,Comedy,2006,4.3
702,U-571 ,116,Action,2000,6.6
703,The American President ,114,Comedy,1995,6.8
704,The Love Guru ,87,Comedy,2008,3.8
705,3000 Miles to Graceland ,125,Action,2001,5.9
706,The Hateful Eight ,187,Crime,2015,7.9
707,Blades of Glory ,93,Comedy,2007,6.3
708,Hop ,95,Adventure,2011,5.5
709,300 ,117,Action,2006,7.7
710,Meet the Fockers ,106,Comedy,2004,6.3
711,Marley & Me ,115,Comedy,2008,7.1
712,The Green Mile ,189,Crime,1999,8.5
713,Wild Hogs ,100,Action,2007,5.9
714,Chicken Little ,81,Adventure,2005,5.8
715,Gone Girl ,149,Crime,2014,8.1
716,The Bourne Identity ,119,Action,2002,7.9
717,GoldenEye ,130,Action,1995,7.2
718,The General's Daughter ,116,Drama,1999,6.3
719,The Truman Show ,103,Comedy,1998,8.1
720,The Prince of Egypt ,99,Adventure,1998,7
721,Daddy Day Care ,92,Comedy,2003,5.5
722,2 Guns ,109,Action,2013,6.7
723,Cats & Dogs ,87,Action,2001,5.2
724,The Italian Job ,111,Action,2003,7
725,Two Weeks Notice ,101,Comedy,2002,6.1
726,Antz ,83,Adventure,1998,6.6
727,Couples Retreat ,113,Comedy,2009,5.5
728,Days of Thunder ,107,Action,1990,5.9
729,Cheaper by the Dozen 2 ,94,Adventure,2005,5.4
730,The Scorch Trials ,132,Action,2015,6.4
731,Eat Pray Love ,140,Drama,2010,5.7
732,The Family Man ,125,Comedy,2000,6.7
733,RED ,111,Action,2010,7.1
734,Any Given Sunday ,156,Drama,1999,6.8
735,The Horse Whisperer ,170,Drama,1998,6.5
736,Collateral ,120,Crime,2004,7.6
737,The Scorpion King ,100,Action,2002,5.5
738,Ladder 49 ,115,Action,2004,6.5
739,Jack Reacher ,130,Action,2012,7
740,Deep Blue Sea ,105,Action,1999,5.8
741,This Is It ,111,Documentary,2009,7.3
742,Contagion ,106,Drama,2011,6.6
743,Kangaroo Jack ,89,Action,2003,4.4
744,Coraline ,100,Animation,2009,7.7
745,The Happening ,91,Sci-Fi,2008,5
746,Man on Fire ,146,Action,2004,7.7
747,The Shaggy Dog ,98,Comedy,2006,4.4
748,Starsky & Hutch ,101,Comedy,2004,6.1
749,Jingle All the Way ,94,Comedy,1996,5.4
750,Hellboy ,132,Action,2004,6.8
751,A Civil Action ,115,Drama,1998,6.5
752,ParaNorman ,92,Adventure,2012,7
753,The Jackal ,124,Action,1997,6.3
754,Paycheck ,119,Action,2003,6.3
755,Up Close & Personal ,124,Drama,1996,6.1
756,The Tale of Despereaux ,93,Adventure,2008,6.1
757,Rules of Engagement             ,22,Comedy,,7.3
758,The Tuxedo ,98,Action,2002,5.3
759,Under Siege 2: Dark Territory ,92,Action,1995,5.4
760,Jack Ryan: Shadow Recruit ,105,Action,2014,6.2
761,Joy ,124,Biography,2015,6.6
762,London Has Fallen ,99,Action,2016,5.9
763,Alien: Resurrection ,116,Action,1997,6.3
764,Shooter ,124,Action,2007,7.2
765,The Boxtrolls ,96,Adventure,2014,6.8
766,Practical Magic ,104,Comedy,1998,6.1
767,The Lego Movie ,100,Action,2014,7.8
768,Miss Congeniality 2: Armed and Fabulous ,115,Action,2005,5
769,Reign of Fire ,101,Action,2002,6.2
770,Gangster Squad ,113,Action,2013,6.7
771,Year One ,100,Adventure,2009,4.9
772,Invictus ,134,Biography,2009,7.4
773,State of Play ,127,Crime,2009,7.1
774,Duplicity ,125,Comedy,2009,6.2
775,My Favorite Martian ,94,Comedy,1999,4.9
776,The Sentinel ,107,Action,2006,6.1
777,Planet 51 ,91,Adventure,2009,6.1
778,Star Trek: Nemesis ,116,Action,2002,6.4
779,Intolerable Cruelty ,100,Comedy,2003,6.3
780,Trouble with the Curve ,111,Drama,2012,6.8
781,Edge of Darkness ,117,Crime,2010,6.6
782,The Relic ,110,Horror,1997,5.7
783,Analyze That ,96,Comedy,2002,5.9
784,Righteous Kill ,101,Action,2008,6
785,Mercury Rising ,111,Action,1998,6.1
786,The Soloist ,117,Biography,2009,6.7
787,The Legend of Bagger Vance ,126,Drama,2000,6.7
788,Almost Famous ,152,Adventure,2000,7.9
789,Garfield 2 ,86,Animation,2006,5
790,xXx: State of the Union ,101,Action,2005,4.3
791,Priest ,87,Action,2011,5.7
792,Sinbad: Legend of the Seven Seas ,85,Adventure,2003,6.7
793,Event Horizon ,130,Horror,1997,6.7
794,The Avengers ,173,Action,2012,8.1
795,Dragonfly ,104,Drama,2002,6.1
796,The Black Dahlia ,121,Crime,2006,5.6
797,Flyboys ,140,Action,2006,6.6
798,The Last Castle ,131,Action,2001,6.9
799,Supernova ,91,Horror,2000,4.8
800,Winter's Tale ,118,Drama,2014,6.2
801,The Mortal Instruments: City of Bones ,130,Fantasy,2013,6
802,Meet Dave ,90,Adventure,2008,4.9
803,Dark Water ,103,Drama,2005,5.6
804,Edtv ,122,Comedy,1999,6.1
805,Inkheart ,106,Adventure,2008,6.1
806,The Spirit ,103,Action,2008,4.8
807,Mortdecai ,107,Action,2015,5.5
808,In the Name of the King: A Dungeon Siege Tale ,156,Action,2007,3.8
809,Beyond Borders ,127,Adventure,2003,6.5
810,Xi you ji zhi: Sun Wukong san da Baigu Jing ,119,Action,2016,6
811,The Great Raid ,132,Action,2005,6.7
812,Deadpool ,108,Action,2016,8.1
813,Holy Man ,114,Comedy,1998,4.9
814,American Sniper ,133,Action,2014,7.3
815,Goosebumps ,103,Adventure,2015,6.4
816,"Sabrina, the Teenage Witch             ",22,Comedy,,6.6
817,Just Like Heaven ,95,Comedy,2005,6.7
818,The Flintstones in Viva Rock Vegas ,90,Comedy,2000,3.6
819,Rambo III ,87,Action,1988,5.7
820,Leatherheads ,114,Comedy,2008,6
821,The Ridiculous 6 ,119,Comedy,2015,4.9
822,Did You Hear About the Morgans? ,103,Comedy,2009,4.7
823,The Internship ,125,Comedy,2013,6.3
824,Resident Evil: Afterlife ,97,Action,2010,5.9
825,Red Tails ,125,Action,2012,5.9
826,Sex and the City             ,30,Comedy,,7
827,The Devil's Advocate ,136,Drama,1997,7.5
828,That's My Boy ,116,Comedy,2012,5.6
829,DragonHeart ,103,Action,1996,6.4
830,After the Sunset ,97,Action,2004,6.3
831,Ghost Rider: Spirit of Vengeance ,96,Action,2011,4.3
832,Captain Corelli's Mandolin ,131,Drama,2001,5.9
833,Anger Management             ,22,Comedy,,6.7
834,The Pacifier ,95,Action,2005,5.5
835,Walking Tall ,86,Action,2004,6.2
836,Forrest Gump ,142,Comedy,1994,8.8
837,Alvin and the Chipmunks ,92,Animation,2007,5.2
838,Meet the Parents ,108,Comedy,2000,7
839,Pocahontas ,84,Adventure,1995,6.6
840,Superman ,188,Action,1978,7.3
841,The Nutty Professor ,95,Comedy,1996,5.6
842,Hitch ,118,Comedy,2005,6.6
843,George of the Jungle ,92,Action,1997,5.4
844,American Wedding ,74,Comedy,2003,6.3
845,Captain Phillips ,134,Biography,2013,7.9
846,Date Night ,101,Comedy,2010,6.3
847,Casper ,100,Comedy,1995,6
848,The Equalizer ,132,Action,2014,7.2
849,Maid in Manhattan ,105,Comedy,2002,5.1
850,Crimson Tide ,123,Action,1995,7.3
851,The Pursuit of Happyness ,117,Biography,2006,8
852,Flightplan ,98,Drama,2005,6.2
853,Disclosure ,128,Drama,1994,6
854,City of Angels ,114,Drama,1998,6.7
855,Kill Bill: Vol. 1 ,111,Action,2003,8.1
856,Bowfinger ,85,Comedy,1999,6.4
857,Stargate SG-1             ,44,Action,,8.4
858,Kill Bill: Vol. 2 ,137,Action,2004,8
859,Tango & Cash ,97,Action,1989,6.3
860,Death Becomes Her ,104,Comedy,1992,6.4
861,Shanghai Noon ,110,Action,2000,6.6
862,Executive Decision ,133,Action,1996,6.4
863,Mr. Popper's Penguins ,94,Comedy,2011,6
864,The Forbidden Kingdom ,104,Action,2008,6.6
865,Free Birds ,91,Adventure,2013,5.9
866,Alien 3 ,145,Action,1992,6.4
867,Evita ,135,Biography,1996,6.3
868,Ronin ,122,Action,1998,7.3
869,The Ghost and the Darkness ,110,Adventure,1996,6.8
870,Paddington ,95,Animation,2014,7.2
871,The Watch ,102,Action,2012,5.7
872,The Hunted ,94,Action,2003,6
873,Instinct ,126,Drama,1999,6.5
874,Stuck on You ,118,Comedy,2003,5.8
875,Semi-Pro ,99,Comedy,2008,5.8
876,The Pirates! Band of Misfits ,88,Adventure,2012,6.7
877,Changeling ,141,Crime,2008,7.8
878,Chain Reaction ,107,Action,1996,5.6
879,The Fan ,116,Action,1996,5.8
880,The Phantom of the Opera ,143,Drama,2004,7.4
881,Elizabeth: The Golden Age ,114,Biography,2007,6.9
882,Æon Flux ,93,Action,2005,5.5
883,Gods and Generals ,280,Drama,2003,6.3
884,Turbulence ,100,Action,1997,4.7
885,Imagine That ,107,Comedy,2009,5.6
886,Muppets Most Wanted ,119,Adventure,2014,6.4
887,Thunderbirds ,95,Action,2004,4.2
888,Burlesque ,119,Drama,2010,6.4
889,A Very Long Engagement ,133,Drama,2004,7.7
890,Lolita ,152,Crime,1962,7.7
891,Eye See You ,96,Crime,2002,5.3
892,Blade II ,117,Action,2002,6.7
893,Seven Pounds ,123,Drama,2008,7.7
894,Bullet to the Head ,92,Action,2012,5.7
895,The Godfather: Part III ,170,Crime,1990,7.6
896,Elizabethtown ,123,Comedy,2005,6.4
897,"You, Me and Dupree ",110,Comedy,2006,5.6
898,Superman II ,116,Action,1980,6.8
899,Gigli ,121,Comedy,2003,2.4
900,All the King's Men ,128,Drama,2006,6.2
901,Shaft ,99,Action,2000,5.9
902,Anastasia ,94,Adventure,1997,7.1
903,Moulin Rouge! ,127,Drama,2001,7.6
904,Domestic Disturbance ,89,Crime,2001,5.5
905,Black Mass ,123,Biography,2015,7
906,Flags of Our Fathers ,135,Drama,2006,7.1
907,Law Abiding Citizen ,118,Crime,2009,7.4
908,Grindhouse ,189,Action,2007,7.6
909,Beloved ,172,Drama,1998,5.9
910,Lucky You ,124,Drama,2007,5.9
911,Catch Me If You Can ,141,Biography,2002,8
912,Zero Dark Thirty ,157,Drama,2012,7.4
913,The Break-Up ,106,Comedy,2006,5.8
914,Mamma Mia! ,108,Comedy,2008,6.3
915,Valentine's Day ,125,Comedy,2010,5.7
916,The Dukes of Hazzard ,107,Action,2005,5.1
917,The Thin Red Line ,215,Drama,1998,7.6
918,The Change-Up ,118,Comedy,2011,6.4
919,Man on the Moon ,118,Biography,1999,7.4
920,Casino ,178,Biography,1995,8.2
921,From Paris with Love ,92,Action,2010,6.5
922,Bulletproof Monk ,104,Action,2003,5.5
923,"Me, Myself & Irene ",116,Comedy,2000,6.5
924,Barnyard ,90,Animation,2006,5.6
925,Deck the Halls ,93,Comedy,2006,4.9
926,The Twilight Saga: New Moon ,130,Adventure,2009,4.6
927,Shrek ,90,Adventure,2001,7.9
928,The Adjustment Bureau ,106,Romance,2011,7.1
929,Robin Hood: Prince of Thieves ,155,Action,1991,6.9
930,Jerry Maguire ,139,Comedy,1996,7.3
931,Ted ,112,Comedy,2012,7
932,As Good as It Gets ,139,Comedy,1997,7.7
933,Patch Adams ,115,Biography,1998,6.7
934,Anchorman 2: The Legend Continues ,143,Comedy,2013,6.3
935,Mr. Deeds ,96,Comedy,2002,5.8
936,Super 8 ,112,Mystery,2011,7.1
937,Erin Brockovich ,131,Biography,2000,7.3
938,How to Lose a Guy in 10 Days ,116,Comedy,2003,6.4
939,22 Jump Street ,112,Action,2014,7.1
940,Interview with the Vampire: The Vampire Chronicles ,123,Drama,1994,7.6
941,Yes Man ,104,Comedy,2008,6.8
942,Central Intelligence ,107,Action,2016,6.6
943,Stepmom ,124,Comedy,1998,6.7
944,Daddy's Home ,96,Comedy,2015,6.1
945,Into the Woods ,125,Adventure,2014,6
946,Inside Man ,129,Crime,2006,7.6
947,Payback ,90,Action,1999,7.1
948,Congo ,109,Action,1995,5
949,We Bought a Zoo ,124,Comedy,2011,7.1
950,Knowing ,121,Drama,2009,6.2
951,Failure to Launch ,95,Comedy,2006,5.6
952,The Ring Two ,128,Horror,2005,5.4
953,"Crazy, Stupid, Love. ",118,Comedy,2011,7.4
954,Garfield ,80,Animation,2004,5
955,Christmas with the Kranks ,99,Comedy,2004,5.2
956,Moneyball ,133,Biography,2011,7.6
957,Outbreak ,127,Action,1995,6.6
958,Non-Stop ,106,Action,2014,7
959,Race to Witch Mountain ,98,Action,2009,5.7
960,V for Vendetta ,132,Action,2005,8.2
961,Shanghai Knights ,114,Action,2003,6.2
962,Unforgotten             ,45,Crime,,7.9
963,Curious George ,78,Adventure,2006,6.6
964,Herbie Fully Loaded ,101,Adventure,2005,4.7
965,Don't Say a Word ,113,Crime,2001,6.3
966,Hansel & Gretel: Witch Hunters ,98,Action,2013,6.1
967,Unfaithful ,124,Drama,2002,6.7
968,I Am Number Four ,109,Action,2011,6.1
969,Syriana ,128,Drama,2005,7
970,13 Hours ,144,Action,2016,7.4
971,The Book of Life ,95,Adventure,2014,7.3
972,Firewall ,105,Crime,2006,5.8
973,Absolute Power ,121,Action,1997,6.7
974,G.I. Jane ,125,Action,1997,5.8
975,The Game ,129,Drama,1997,7.8
976,Silent Hill ,132,Adventure,2006,6.6
977,The Replacements ,118,Comedy,2000,6.5
978,American Reunion ,113,Comedy,2012,6.7
979,The Negotiator ,140,Action,1998,7.3
980,Into the Storm ,89,Action,2014,5.8
981,Beverly Hills Cop III ,104,Action,1994,5.5
982,Gremlins 2: The New Batch ,106,Comedy,1990,6.3
983,The Judge ,141,Crime,2014,7.4
984,The Peacemaker ,124,Action,1997,5.9
985,Resident Evil: Apocalypse ,98,Action,2004,6.2
986,Bridget Jones: The Edge of Reason ,108,Comedy,2004,5.9
987,Out of Time ,114,Crime,2003,6.5
988,On Deadly Ground ,101,Action,1994,4.4
989,The Adventures of Sharkboy and Lavagirl 3-D ,93,Action,2005,3.5
990,The Beach ,119,Adventure,2000,6.6
991,Raising Helen ,119,Comedy,2004,6
992,Ninja Assassin ,99,Action,2009,6.4
993,For Love of the Game ,137,Drama,1999,6.5
994,A Touch of Frost             ,105,Crime,,7.8
995,Striptease ,117,Comedy,1996,4.3
996,Marmaduke ,87,Comedy,2010,4.2
997,Hereafter ,129,Drama,2010,6.5
998,Murder by Numbers ,115,Crime,2002,6.1
999,Assassins ,132,Action,1995,6.3
1000,Hannibal Rising ,131,Crime,2007,6.2
1001,The Story of Us ,95,Comedy,1999,5.9
1002,The Host ,125,Action,2013,5.9
1003,Basic ,98,Action,2003,6.5
1004,Blood Work ,110,Action,2002,6.4
1005,The International ,118,Action,2009,6.5
1006,Escape from L.A. ,101,Action,1996,5.7
1007,Twisted             ,60,Drama,,7.5
1008,The Iron Giant ,90,Action,1999,8
1009,The Life Aquatic with Steve Zissou ,119,Adventure,2004,7.3
1010,Free State of Jones ,139,Action,2016,6.7
1011,The Life of David Gale ,130,Crime,2003,7.5
1012,Man of the House ,100,Action,2005,5.4
1013,Run All Night ,114,Action,2015,6.6
1014,Eastern Promises ,96,Crime,2007,7.7
1015,Into the Blue ,110,Action,2005,5.8
1016,The Messenger: The Story of Joan of Arc ,158,Adventure,1999,6.4
1017,Your Highness ,102,Adventure,2011,5.6
1018,Dream House ,84,Drama,2011,6
1019,Mad City ,115,Crime,1997,6.2
1020,Baby's Day Out ,99,Adventure,1994,5.9
1021,The Scarlet Letter ,135,Drama,1995,5.1
1022,Fair Game ,108,Biography,2010,6.8
1023,Defiance             ,43,Action,,7
1024,Domino ,127,Action,2005,6
1025,Jade ,107,Crime,1995,5.1
1026,Gamer ,95,Action,2009,5.8
1027,Beautiful Creatures ,124,Drama,2013,6.2
1028,Death to Smoochy ,109,Comedy,2002,6.4
1029,Zoolander 2 ,102,Comedy,2016,4.8
1030,The Big Bounce ,88,Comedy,2004,4.9
1031,What Planet Are You From? ,87,Comedy,2000,5.6
1032,Drive Angry ,104,Action,2011,5.5
1033,Street Fighter: The Legend of Chun-Li ,96,Action,2009,3.7
1034,The One ,85,Action,2001,5.9
1035,Outlander             ,64,Drama,,8.5
1036,The Adventures of Ford Fairlane ,104,Action,1990,6.3
1037,Pirate Radio ,135,Comedy,2009,7.4
1038,Traffic ,190,Crime,2000,7.6
1039,Indiana Jones and the Last Crusade ,127,Action,1989,8.3
1040,Anna Karenina ,129,Drama,2012,6.6
